marker	chr	pos	trait	lod	threshold	iteration	var_exp	eff_size	ci_l_marker	ci_l_pos	ci_r_marker	ci_r_pos
CE1-222	I	14267225	.norm.n	0.542845249481766	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE1-258	I	14307038	.norm.n	0.542845249481766	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE1-1540	I	14325188	.norm.n	0.409154911207294	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE1-223	I	14444012	.norm.n	0.692033252842031	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE1-1555	I	14535072	.norm.n	0.595050820457409	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE1-1557	I	14576690	.norm.n	0.255943621463637	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE1-1565	I	14638558	.norm.n	0.109073654410455	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE1-225	I	14737603	.norm.n	0.117760357025392	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE1-1573	I	14768030	.norm.n	0.101639173383223	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE1-11	I	14845874	.norm.n	0.00197143846623243	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE1-227	I	14904802	.norm.n	0.00869648907514828	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE1-1602	I	14910551	.norm.n	0.00869648907514828	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE1-1612	I	15010607	.norm.n	0.00631699164059197	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-503	II	65038	.norm.n	0.00265575835760095	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-225	II	180755	.norm.n	0.00265575835760095	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-508	II	193948	.norm.n	0.00265575835760095	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-229	II	417416	.norm.n	0.03044850160786	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-522	II	426625	.norm.n	0.03044850160786	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-525	II	441358	.norm.n	0.03044850160786	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-528	II	505542	.norm.n	0.0779318554569116	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-102	II	534283	.norm.n	0.0779318554569116	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-32	II	661216	.norm.n	0.101397156589675	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-239	II	762234	.norm.n	0.0277598706948281	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-545	II	828258	.norm.n	0.000116915063995208	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-104	II	866657	.norm.n	1.44975765622886e-05	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-554	II	880737	.norm.n	0.00131614771683813	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-590	II	960271	.norm.n	0.0135146515786709	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-105	II	962511	.norm.n	0.0622588150274942	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-653	II	1043218	.norm.n	0.214673016540485	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-702	II	1156980	.norm.n	0.214673016540485	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-705	II	1158964	.norm.n	0.214673016540485	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-728	II	1228803	.norm.n	0.188371446311644	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-742	II	1284033	.norm.n	0.0799217967820272	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-108	II	1407379	.norm.n	0.140577535481591	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-109	II	1486584	.norm.n	0.230279022549383	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-778	II	1593566	.norm.n	0.158257755946135	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-843	II	1708758	.norm.n	0.0802401600765133	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-856	II	1750141	.norm.n	0.0802401600765133	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-915	II	1808240	.norm.n	0.0802401600765133	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-947	II	1939184	.norm.n	0.0802401600765133	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-114	II	2065809	.norm.n	0.0802401600765133	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-115	II	2121017	.norm.n	0.0010123289471458	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-985	II	2182380	.norm.n	0.00574076402159749	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-230	II	2218904	.norm.n	0.0139001571496137	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1054	II	2301116	.norm.n	0.00982335381757743	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1078	II	2354170	.norm.n	0.0403100505107108	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-117	II	2482895	.norm.n	0.133355398479633	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-24	II	2486663	.norm.n	0.133355398479633	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1120	II	2601220	.norm.n	0.10428895350096	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1129	II	2688584	.norm.n	0.144711291261461	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-119	II	2691194	.norm.n	0.144711291261461	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-20	II	2749534	.norm.n	0.083912723664741	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1154	II	2795341	.norm.n	0.0818622127281444	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1158	II	2808859	.norm.n	0.073202606635441	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1200	II	2933625	.norm.n	0.317869066527114	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-121	II	2947751	.norm.n	0.317869066527114	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1213	II	3001228	.norm.n	0.254002529261332	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-122	II	3044540	.norm.n	0.397968920953188	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1230	II	3093405	.norm.n	0.865366399374177	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1259	II	3254903	.norm.n	0.940166186313877	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-123	II	3272786	.norm.n	0.913294776399918	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1312	II	3397006	.norm.n	0.841089780179735	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1313	II	3397690	.norm.n	0.841089780179735	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1377	II	3576987	.norm.n	1.01584946037381	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1456	II	3703996	.norm.n	1.1983708324584	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1482	II	3729095	.norm.n	1.1983708324584	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-126	II	3729984	.norm.n	1.1983708324584	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-16	II	3828606	.norm.n	1.14154311508982	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1515	II	3968044	.norm.n	1.19965125599029	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-128	II	4003600	.norm.n	1.19965125599029	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-129	II	4092535	.norm.n	1.19965125599029	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1552	II	4145255	.norm.n	1.21647280382829	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-130	II	4188424	.norm.n	1.10094476217951	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-131	II	4278694	.norm.n	1.30137813034785	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1559	II	4317270	.norm.n	1.30137813034785	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-2	II	4406589	.norm.n	1.40889978569443	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-132	II	4434620	.norm.n	1.58483173489115	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1577	II	4472001	.norm.n	1.88443524230107	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-133	II	4537330	.norm.n	2.05949676705847	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-134	II	4676304	.norm.n	1.69916981882247	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1582	II	4692073	.norm.n	1.69916981882247	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1586	II	4740943	.norm.n	1.73908431220796	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-242	II	4800881	.norm.n	1.67245424974017	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1597	II	4934764	.norm.n	2.16185296759522	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1602	II	5048629	.norm.n	2.46491534848399	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-235	II	5150074	.norm.n	2.54021878004941	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-137	II	5202399	.norm.n	2.58853911822363	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1610	II	5235792	.norm.n	2.58853911822363	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-138	II	5274777	.norm.n	2.2845152821047	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-8	II	5329529	.norm.n	2.45012228937979	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-139	II	5351472	.norm.n	2.45012228937979	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-140	II	5401608	.norm.n	2.41692706916611	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-141	II	5598634	.norm.n	2.28640161614932	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1644	II	5860848	.norm.n	2.47619680510694	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-143	II	5862837	.norm.n	2.47619680510694	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-144	II	5949974	.norm.n	2.78149064139528	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1651	II	5983010	.norm.n	2.78149064139528	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1654	II	6014872	.norm.n	2.78149064139528	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-145	II	6175537	.norm.n	3.43114001152146	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1658	II	6231700	.norm.n	3.43114001152146	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-147	II	6348750	.norm.n	3.47611412205893	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1665	II	6406372	.norm.n	3.47611412205893	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-148	II	6441119	.norm.n	3.47611412205893	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-149	II	6538875	.norm.n	3.47611412205893	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-150	II	6627113	.norm.n	3.68454058732031	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-22	II	6672390	.norm.n	3.68454058732031	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1676	II	6765631	.norm.n	3.68454058732031	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-151	II	6765801	.norm.n	3.68454058732031	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1690	II	6825820	.norm.n	3.6272250502683	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1697	II	6919173	.norm.n	3.92202425220902	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1703	II	6979082	.norm.n	3.92202425220902	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-153	II	7041451	.norm.n	4.05160475424288	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-154	II	7108023	.norm.n	4.05160475424288	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1708	II	7143437	.norm.n	4.05160475424288	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1709	II	7207215	.norm.n	4.05160475424288	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1730	II	7296342	.norm.n	4.47618780892779	3.01329865066461	1	0.0784992668219229	0.279620746359872	CE2-145	6175537	UCE2-1837	9307882
CE2-155	II	7298396	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1736	II	7340740	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-156	II	7375266	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1748	II	7491161	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-13	II	7538363	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1755	II	7671375	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1756	II	7671735	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-158	II	7740331	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1763	II	7807091	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-159	II	7814106	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-160	II	7872221	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1768	II	7934439	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-162	II	8035239	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1775	II	8117708	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-163	II	8132878	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1778	II	8204439	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-164	II	8387150	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-11	II	8418781	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-166	II	8571691	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-167	II	8702092	.norm.n	4.47618780892779	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-28	II	8712868	.norm.n	4.29272232658092	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-10	II	8844665	.norm.n	4.29272232658092	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-168	II	8866137	.norm.n	4.29272232658092	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-169	II	8927601	.norm.n	3.9555087407345	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-170	II	9008082	.norm.n	3.82674356833718	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-18	II	9052556	.norm.n	3.63782049009421	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-171	II	9064600	.norm.n	3.63782049009421	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-236	II	9141923	.norm.n	3.63782049009421	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-172	II	9145190	.norm.n	3.63782049009421	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1832	II	9216890	.norm.n	3.58488637901375	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1837	II	9307882	.norm.n	3.05816916536473	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1850	II	9551104	.norm.n	2.80871070933626	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1862	II	9621467	.norm.n	2.80871070933626	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-177	II	9782651	.norm.n	2.80871070933626	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-178	II	9835892	.norm.n	2.80871070933626	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-179	II	9917291	.norm.n	2.67419395975618	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-180	II	10013275	.norm.n	2.67419395975618	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-14	II	10051451	.norm.n	2.56288509845126	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1879	II	10073315	.norm.n	2.56288509845126	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-181	II	10180861	.norm.n	2.56288509845126	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1883	II	10201103	.norm.n	2.42203261146751	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-182	II	10244804	.norm.n	1.82137987094192	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1884	II	10315619	.norm.n	2.00057875112311	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-183	II	10328505	.norm.n	2.00057875112311	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-184	II	10414168	.norm.n	1.8313577434862	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1897	II	10437365	.norm.n	1.8313577434862	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-185	II	10507029	.norm.n	1.85569984361624	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-3	II	10665818	.norm.n	1.90384925123104	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-186	II	10695028	.norm.n	1.90384925123104	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-187	II	10759158	.norm.n	1.90384925123104	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1939	II	10821883	.norm.n	1.72035796576658	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1946	II	10900135	.norm.n	1.70659371747911	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-188	II	10928943	.norm.n	1.70659371747911	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1949	II	10993623	.norm.n	1.70659371747911	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-189	II	11021073	.norm.n	1.64892063098369	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1985	II	11260931	.norm.n	1.5217288305784	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-1991	II	11305582	.norm.n	1.3784170186007	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-12	II	11359226	.norm.n	1.41279989610124	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2012	II	11413777	.norm.n	1.41279989610124	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-192	II	11492171	.norm.n	1.48750541056021	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-193	II	11589498	.norm.n	1.48323355169219	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2019	II	11590790	.norm.n	1.48323355169219	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2020	II	11619253	.norm.n	1.48323355169219	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-194	II	11671955	.norm.n	1.48323355169219	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2028	II	11709833	.norm.n	1.58443752628787	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-195	II	11749256	.norm.n	1.58443752628787	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2047	II	11833729	.norm.n	1.54219615505011	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-196	II	11908334	.norm.n	1.30725650838744	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-237	II	11910256	.norm.n	1.30725650838744	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2058	II	12008179	.norm.n	0.891403909858116	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-197	II	12008345	.norm.n	0.891403909858116	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2081	II	12109462	.norm.n	0.326120589505035	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-198	II	12181234	.norm.n	0.411785813722161	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2092	II	12280369	.norm.n	0.391696968518499	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-31	II	12350541	.norm.n	0.611890170326831	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-17	II	12419580	.norm.n	0.717763466395178	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-201	II	12471133	.norm.n	0.718580627060362	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2119	II	12522648	.norm.n	0.52065986193584	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-202	II	12567913	.norm.n	0.219486546693353	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2137	II	12654716	.norm.n	0.193318137036766	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2141	II	12659977	.norm.n	0.193318137036766	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-204	II	12734720	.norm.n	0.360349177914421	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-245	II	12787837	.norm.n	0.322143184034443	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2150	II	12889513	.norm.n	0.114149700400391	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2153	II	12955857	.norm.n	0.016807619458922	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-205	II	12986629	.norm.n	0.0286398351911112	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2169	II	13076591	.norm.n	1.75498261679332e-05	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-206	II	13081987	.norm.n	0.00049753711515686	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2174	II	13123798	.norm.n	0.000280499322758317	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-207	II	13178810	.norm.n	0.0027617174931601	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2182	II	13181705	.norm.n	0.0027617174931601	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2192	II	13213485	.norm.n	0.000109681443169107	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-208	II	13279530	.norm.n	0.00074739862719061	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2227	II	13409083	.norm.n	0.144988624053264	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2243	II	13419095	.norm.n	0.0881959987571142	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2248	II	13516355	.norm.n	0.110957414430634	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-210	II	13601254	.norm.n	0.0513401150606173	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-211	II	13694662	.norm.n	4.08393845634544e-05	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-238	II	13813123	.norm.n	0.0435674624320561	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2279	II	13874519	.norm.n	0.0591799049772044	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2281	II	13927252	.norm.n	0.0123349095335917	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-233	II	13980654	.norm.n	0.0340418996518609	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2289	II	14040961	.norm.n	0.0227399195165273	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-214	II	14041134	.norm.n	0.0227399195165273	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-215	II	14132575	.norm.n	0.0548688032353095	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-216	II	14204646	.norm.n	0.000624423552250129	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2306	II	14276218	.norm.n	0.00170816751678092	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2313	II	14358558	.norm.n	0.0109393556551229	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2326	II	14490878	.norm.n	0.0260054235643367	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2332	II	14543467	.norm.n	0.0260054235643367	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-219	II	14580904	.norm.n	0.0322756375264876	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2338	II	14636334	.norm.n	0.0564043635925635	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2339	II	14649955	.norm.n	0.0564043635925635	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-221	II	14772528	.norm.n	0.0564043635925635	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-29	II	14856444	.norm.n	0.0564043635925635	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2385	II	14940758	.norm.n	0.0564043635925635	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-222	II	14955754	.norm.n	0.0564043635925635	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE2-223	II	15025491	.norm.n	0.0564043635925635	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2397	II	15025714	.norm.n	0.0498207426943545	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE2-2400	II	15101387	.norm.n	0.0498207426943545	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-28	III	21514	.norm.n	1.41365052411242	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-537	III	49790	.norm.n	1.41365052411242	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-563	III	137702	.norm.n	1.41365052411242	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-584	III	173670	.norm.n	1.41365052411242	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-590	III	236354	.norm.n	1.41365052411242	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-102	III	252491	.norm.n	1.41365052411242	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-103	III	360483	.norm.n	1.23179310361858	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-594	III	371939	.norm.n	1.23179310361858	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-595	III	447773	.norm.n	1.23179310361858	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-104	III	540367	.norm.n	1.23179310361858	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-614	III	694500	.norm.n	1.31365242457741	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-21	III	746765	.norm.n	1.17956313991429	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-619	III	811710	.norm.n	1.12051083675496	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-622	III	844846	.norm.n	0.921058568538978	3.01329865066461	1	NA	NA	NA	NA	NA	NA
CE3-106	III	901710	.norm.n	0.639874165432874	3.01329865066461	1	NA	NA	NA	NA	NA	NA
UCE3-627	III	919704	.norm.n	0.63677856988277	3.01329865066461	1	NA	NA	NA	NA	NA	NA
