Population	WindowPosition	statistic	value	f_stats
A	3582012	Tajima.D	-0.343097413757078	Tajima's D
A	3582052	Tajima.D	-0.250115398420001	Tajima's D
A	3582100	Tajima.D	-0.250115398420001	Tajima's D
A	3582110	Tajima.D	-0.245454198911253	Tajima's D
A	3582202	Tajima.D	-0.245454198911253	Tajima's D
A	3582205	Tajima.D	-0.297606144234542	Tajima's D
A	3582357	Tajima.D	-0.318199476490404	Tajima's D
A	3582467	Tajima.D	-0.411576292878768	Tajima's D
A	3582468	Tajima.D	-0.504711134429246	Tajima's D
A	3582491	Tajima.D	-0.504711134429246	Tajima's D
A	3582562	Tajima.D	-0.477126002910261	Tajima's D
A	3582622	Tajima.D	-0.475559534222895	Tajima's D
A	3582678	Tajima.D	-0.469370072580131	Tajima's D
A	3582817	Tajima.D	-0.467803603892765	Tajima's D
A	3582830	Tajima.D	-0.548037365928593	Tajima's D
A	3582837	Tajima.D	-0.548037365928593	Tajima's D
A	3582996	Tajima.D	-0.548037365928593	Tajima's D
A	3583056	Tajima.D	-0.548037365928593	Tajima's D
A	3583127	Tajima.D	-0.627608881039681	Tajima's D
A	3583156	Tajima.D	-0.627608881039681	Tajima's D
A	3583167	Tajima.D	-0.629175349727048	Tajima's D
A	3583399	Tajima.D	-0.629175349727048	Tajima's D
A	3583400	Tajima.D	-0.657830264739843	Tajima's D
A	3583446	Tajima.D	-0.657830264739843	Tajima's D
A	3583566	Tajima.D	-0.622565615997429	Tajima's D
A	3583656	Tajima.D	-0.532334472501581	Tajima's D
A	3583777	Tajima.D	-0.495745329909687	Tajima's D
A	3583974	Tajima.D	-0.405463244342705	Tajima's D
A	3583979	Tajima.D	-0.339747972580027	Tajima's D
A	3584000	Tajima.D	-0.315716050522629	Tajima's D
A	3584252	Tajima.D	-0.315716050522629	Tajima's D
A	3584253	Tajima.D	-0.314149581835262	Tajima's D
A	3584269	Tajima.D	-0.31877257479066	Tajima's D
A	3584380	Tajima.D	-0.323433774299408	Tajima's D
A	3584521	Tajima.D	-0.308469540903837	Tajima's D
A	3584527	Tajima.D	-0.400228946533701	Tajima's D
A	3584586	Tajima.D	-0.401795415221067	Tajima's D
A	3584647	Tajima.D	-0.430450330233863	Tajima's D
A	3584714	Tajima.D	-0.425827337278465	Tajima's D
A	3584737	Tajima.D	-0.520541383034093	Tajima's D
A	3584788	Tajima.D	-0.519013120900077	Tajima's D
A	3584860	Tajima.D	-0.491427989381092	Tajima's D
A	3584900	Tajima.D	-0.507653039037227	Tajima's D
A	3584937	Tajima.D	-0.509219507724593	Tajima's D
A	3585024	Tajima.D	-0.504558308215845	Tajima's D
A	3585048	Tajima.D	-0.504558308215845	Tajima's D
A	3585086	Tajima.D	-0.431520113727674	Tajima's D
A	3585157	Tajima.D	-0.403934982208689	Tajima's D
A	3585172	Tajima.D	-0.405272211575953	Tajima's D
A	3585196	Tajima.D	-0.311895395187589	Tajima's D
A	3585197	Tajima.D	-0.313461863874955	Tajima's D
A	3585302	Tajima.D	-0.316556594696337	Tajima's D
A	3585303	Tajima.D	-0.321217794205085	Tajima's D
A	3585324	Tajima.D	-0.41504035371587	Tajima's D
A	3585413	Tajima.D	-0.421229815358634	Tajima's D
A	3585423	Tajima.D	-0.421229815358634	Tajima's D
A	3585597	Tajima.D	-0.424324546180016	Tajima's D
A	3585840	Tajima.D	-0.424324546180016	Tajima's D
A	3585937	Tajima.D	-0.395669631167221	Tajima's D
A	3585938	Tajima.D	-0.385417539351531	Tajima's D
A	3586166	Tajima.D	-0.377967261448204	Tajima's D
A	3586205	Tajima.D	-0.403527445639618	Tajima's D
A	3586210	Tajima.D	-0.401922770398902	Tajima's D
A	3586211	Tajima.D	-0.400356301711536	Tajima's D
A	3586501	Tajima.D	-0.305260190422404	Tajima's D
A	3586640	Tajima.D	-0.29907072877964	Tajima's D
A	3586642	Tajima.D	-0.325089391611259	Tajima's D
A	3586720	Tajima.D	-0.31483729979557	Tajima's D
A	3586783	Tajima.D	-0.384296813786587	Tajima's D
A	3586865	Tajima.D	-0.29069075807812	Tajima's D
A	3586920	Tajima.D	-0.318275889597105	Tajima's D
A	3587022	Tajima.D	-0.324465351239869	Tajima's D
A	3587089	Tajima.D	-0.292830325065742	Tajima's D
A	3587142	Tajima.D	-0.387684461516988	Tajima's D
A	3587165	Tajima.D	-0.415142237858138	Tajima's D
A	3587205	Tajima.D	-0.41823696867952	Tajima's D
A	3587268	Tajima.D	-0.38041248086263	Tajima's D
A	3587416	Tajima.D	-0.38041248086263	Tajima's D
A	3587461	Tajima.D	-0.475266617313875	Tajima's D
A	3587485	Tajima.D	-0.469128097742245	Tajima's D
A	3587669	Tajima.D	-0.475113791100474	Tajima's D
A	3587721	Tajima.D	-0.476667524270057	Tajima's D
A	3587722	Tajima.D	-0.478221257439639	Tajima's D
A	3587837	Tajima.D	-0.481341459296588	Tajima's D
A	3587846	Tajima.D	-0.577621973739582	Tajima's D
A	3587944	Tajima.D	-0.571432512096818	Tajima's D
A	3588007	Tajima.D	-0.607690531226343	Tajima's D
A	3588040	Tajima.D	-0.637911914926504	Tajima's D
A	3588057	Tajima.D	-0.542930423297424	Tajima's D
A	3588064	Tajima.D	-0.54449689198479	Tajima's D
A	3588077	Tajima.D	-0.546063360672156	Tajima's D
A	3588184	Tajima.D	-0.542128085677066	Tajima's D
A	3588237	Tajima.D	-0.559626687111546	Tajima's D
A	3588244	Tajima.D	-0.520579589587443	Tajima's D
A	3588259	Tajima.D	-0.520579589587443	Tajima's D
A	3588363	Tajima.D	-0.520579589587443	Tajima's D
A	3588446	Tajima.D	-0.423917009610945	Tajima's D
A	3588549	Tajima.D	-0.427037211467894	Tajima's D
A	3588683	Tajima.D	-0.521980496543624	Tajima's D
A	3588929	Tajima.D	-0.56743355951281	Tajima's D
A	3588974	Tajima.D	-0.612886622481996	Tajima's D
A	3588975	Tajima.D	-0.705868637819072	Tajima's D
A	3589128	Tajima.D	-0.701207438310324	Tajima's D
A	3589253	Tajima.D	-0.678283506300088	Tajima's D
A	3589293	Tajima.D	-0.650698374781103	Tajima's D
A	3589392	Tajima.D	-0.658403363040099	Tajima's D
A	3589463	Tajima.D	-0.659969831727465	Tajima's D
A	3589485	Tajima.D	-0.659969831727465	Tajima's D
A	3589726	Tajima.D	-0.661536300414832	Tajima's D
A	3589781	Tajima.D	-0.661536300414832	Tajima's D
A	3589818	Tajima.D	-0.671164351859131	Tajima's D
A	3589959	Tajima.D	-0.671164351859131	Tajima's D
A	3589971	Tajima.D	-0.675787344814528	Tajima's D
A	3590027	Tajima.D	-0.580309167991893	Tajima's D
A	3590111	Tajima.D	-0.575647968483145	Tajima's D
A	3590209	Tajima.D	-0.482041912774679	Tajima's D
A	3590464	Tajima.D	-0.454456781255694	Tajima's D
A	3590526	Tajima.D	-0.480475444087313	Tajima's D
A	3590904	Tajima.D	-0.386869388378846	Tajima's D
A	3590913	Tajima.D	-0.388435857066212	Tajima's D
A	3591046	Tajima.D	-0.388435857066212	Tajima's D
A	3591082	Tajima.D	-0.360850725547228	Tajima's D
A	3591096	Tajima.D	-0.334832062715609	Tajima's D
A	3591122	Tajima.D	-0.330209069760212	Tajima's D
A	3591177	Tajima.D	-0.370096711458023	Tajima's D
A	3591208	Tajima.D	-0.464950847909269	Tajima's D
A	3591332	Tajima.D	-0.501539990501163	Tajima's D
A	3591384	Tajima.D	-0.59029381393413	Tajima's D
A	3591407	Tajima.D	-0.680474015358843	Tajima's D
A	3591549	Tajima.D	-0.710695399059005	Tajima's D
A	3591556	Tajima.D	-0.712261867746372	Tajima's D
A	3591567	Tajima.D	-0.707638874790974	Tajima's D
A	3591601	Tajima.D	-0.703015881835576	Tajima's D
A	3591617	Tajima.D	-0.70144941314821	Tajima's D
A	3591778	Tajima.D	-0.711790653588384	Tajima's D
A	3592726	Tajima.D	-0.699921151014194	Tajima's D
A	3592751	Tajima.D	-0.699921151014194	Tajima's D
A	3592970	Tajima.D	-0.698367417844612	Tajima's D
A	3593102	Tajima.D	-0.702990410800009	Tajima's D
A	3593103	Tajima.D	-0.607894299510878	Tajima's D
A	3593253	Tajima.D	-0.607894299510878	Tajima's D
A	3593608	Tajima.D	-0.632359229172914	Tajima's D
A	3593639	Tajima.D	-0.659944360691898	Tajima's D
A	3593649	Tajima.D	-0.5632817807154	Tajima's D
A	3593653	Tajima.D	-0.5648227783672	Tajima's D
A	3593731	Tajima.D	-0.563256309679834	Tajima's D
A	3593848	Tajima.D	-0.539631924191507	Tajima's D
A	3593883	Tajima.D	-0.5535773161644	Tajima's D
A	3593890	Tajima.D	-0.645400399383182	Tajima's D
A	3593937	Tajima.D	-0.740343684458912	Tajima's D
A	3594028	Tajima.D	-0.698889574073734	Tajima's D
A	3594133	Tajima.D	-0.698889574073734	Tajima's D
A	3594317	Tajima.D	-0.697323105386368	Tajima's D
A	3594344	Tajima.D	-0.671304442554749	Tajima's D
A	3594397	Tajima.D	-0.643719311035764	Tajima's D
A	3594653	Tajima.D	-0.64528577972313	Tajima's D
A	3594719	Tajima.D	-0.646852248410496	Tajima's D
A	3594881	Tajima.D	-0.646852248410496	Tajima's D
A	3594996	Tajima.D	-0.677073632110659	Tajima's D
A	3595112	Tajima.D	-0.772437189273243	Tajima's D
A	3595440	Tajima.D	-0.782956726962385	Tajima's D
A	3595540	Tajima.D	-0.787617926471133	Tajima's D
A	3595550	Tajima.D	-0.874211487700079	Tajima's D
A	3595582	Tajima.D	-0.874211487700079	Tajima's D
A	3595722	Tajima.D	-0.970874067676577	Tajima's D
A	3595793	Tajima.D	-0.890385595285079	Tajima's D
A	3595800	Tajima.D	-0.890385595285079	Tajima's D
A	3595876	Tajima.D	-0.894015217853366	Tajima's D
A	3596036	Tajima.D	-0.920033880684985	Tajima's D
A	3596113	Tajima.D	-1.01363993639345	Tajima's D
A	3596141	Tajima.D	-1.01363993639345	Tajima's D
A	3596279	Tajima.D	-0.986054804874467	Tajima's D
A	3596291	Tajima.D	-1.02387929269136	Tajima's D
A	3596452	Tajima.D	-1.02544576137872	Tajima's D
A	3596583	Tajima.D	-1.09128838831924	Tajima's D
A	3596584	Tajima.D	-1.09128838831924	Tajima's D
A	3596632	Tajima.D	-1.12911287613613	Tajima's D
A	3596685	Tajima.D	-1.12911287613613	Tajima's D
A	3597018	Tajima.D	-1.13067934482349	Tajima's D
A	3597090	Tajima.D	-1.09693022269731	Tajima's D
A	3597121	Tajima.D	-1.02422315167151	Tajima's D
A	3597164	Tajima.D	-1.02578962035888	Tajima's D
A	3597167	Tajima.D	-0.948459556377678	Tajima's D
A	3597202	Tajima.D	-0.854853500669213	Tajima's D
A	3597255	Tajima.D	-0.848664039026448	Tajima's D
A	3597284	Tajima.D	-0.848664039026448	Tajima's D
A	3597300	Tajima.D	-0.847110305856866	Tajima's D
A	3597693	Tajima.D	-0.842449106348118	Tajima's D
A	3597725	Tajima.D	-0.845391010956098	Tajima's D
A	3597770	Tajima.D	-0.751784955247632	Tajima's D
A	3597781	Tajima.D	-0.750218486560266	Tajima's D
A	3597836	Tajima.D	-0.777077693565593	Tajima's D
A	3597853	Tajima.D	-0.777077693565593	Tajima's D
A	3597924	Tajima.D	-0.81455832240233	Tajima's D
A	3597999	Tajima.D	-0.816124791089696	Tajima's D
A	3598003	Tajima.D	-0.909425194371359	Tajima's D
A	3598048	Tajima.D	-1.00452130566049	Tajima's D
A	3598091	Tajima.D	-1.00452130566049	Tajima's D
A	3598100	Tajima.D	-1.00452130566049	Tajima's D
A	3598143	Tajima.D	-1.02591697553671	Tajima's D
A	3598153	Tajima.D	-1.04429432769825	Tajima's D
A	3598160	Tajima.D	-1.03810486605549	Tajima's D
A	3598196	Tajima.D	-1.04119959687687	Tajima's D
A	3598238	Tajima.D	-1.06878472839585	Tajima's D
A	3598239	Tajima.D	-1.09324965805789	Tajima's D
A	3598260	Tajima.D	-1.05179554767271	Tajima's D
A	3598301	Tajima.D	-1.04560608602995	Tajima's D
A	3598343	Tajima.D	-1.04251135520857	Tajima's D
A	3598391	Tajima.D	-1.0409448865212	Tajima's D
A	3598431	Tajima.D	-1.0409448865212	Tajima's D
A	3598490	Tajima.D	-1.05271250495312	Tajima's D
A	3598658	Tajima.D	-1.05271250495312	Tajima's D
A	3598684	Tajima.D	-1.03774827155755	Tajima's D
A	3598808	Tajima.D	-1.12860345542479	Tajima's D
A	3598847	Tajima.D	-1.03684404979492	Tajima's D
A	3598932	Tajima.D	-1.03627095149467	Tajima's D
A	3598980	Tajima.D	-1.00399914943137	Tajima's D
A	3599152	Tajima.D	-0.909145012980123	Tajima's D
A	3599214	Tajima.D	-0.975165937169604	Tajima's D
A	3599394	Tajima.D	-0.975165937169604	Tajima's D
A	3599425	Tajima.D	-0.973599468482238	Tajima's D
A	3599588	Tajima.D	-1.00118460000122	Tajima's D
A	3599695	Tajima.D	-1.02258026987744	Tajima's D
A	3599815	Tajima.D	-1.02258026987744	Tajima's D
A	3599869	Tajima.D	-1.01795727692205	Tajima's D
A	3599895	Tajima.D	-1.01333428396665	Tajima's D
A	3600032	Tajima.D	-1.01176781527928	Tajima's D
A	3600100	Tajima.D	-1.01639080823468	Tajima's D
A	3600113	Tajima.D	-1.01794454140426	Tajima's D
A	3600230	Tajima.D	-0.990359409885277	Tajima's D
A	3600285	Tajima.D	-0.984169948242514	Tajima's D
A	3600300	Tajima.D	-0.896180255876555	Tajima's D
A	3600301	Tajima.D	-0.896180255876555	Tajima's D
A	3600303	Tajima.D	-0.897746724563922	Tajima's D
A	3600305	Tajima.D	-0.902369717519319	Tajima's D
A	3600373	Tajima.D	-0.91733395091489	Tajima's D
A	3600400	Tajima.D	-0.91733395091489	Tajima's D
A	3600477	Tajima.D	-0.914264691129076	Tajima's D
A	3600525	Tajima.D	-0.909641698173678	Tajima's D
A	3600530	Tajima.D	-1.00630427815018	Tajima's D
A	3600678	Tajima.D	-0.995963037710002	Tajima's D
A	3600766	Tajima.D	-0.999083239566951	Tajima's D
A	3600855	Tajima.D	-0.986908084565959	Tajima's D
A	3600916	Tajima.D	-1.00467413187389	Tajima's D
A	3601176	Tajima.D	-1.00622786504347	Tajima's D
A	3601314	Tajima.D	-0.980209202211856	Tajima's D
A	3601386	Tajima.D	-0.980018169445104	Tajima's D
A	3601436	Tajima.D	-0.993657908991195	Tajima's D
A	3601550	Tajima.D	-0.903477707566481	Tajima's D
A	3601835	Tajima.D	-0.897288245923717	Tajima's D
A	3601855	Tajima.D	-0.938742356308895	Tajima's D
A	3602023	Tajima.D	-0.940308824996261	Tajima's D
A	3602029	Tajima.D	-0.941875293683627	Tajima's D
A	3602039	Tajima.D	-0.967893956515246	Tajima's D
A	3602124	Tajima.D	-0.899886291551544	Tajima's D
A	3602200	Tajima.D	-0.898319822864178	Tajima's D
A	3602301	Tajima.D	-0.884680083318087	Tajima's D
A	3602406	Tajima.D	-0.886246552005453	Tajima's D
A	3602451	Tajima.D	-0.880819629489974	Tajima's D
A	3602510	Tajima.D	-0.78545607232739	Tajima's D
A	3602513	Tajima.D	-0.787009805496972	Tajima's D
A	3602571	Tajima.D	-0.787009805496972	Tajima's D
A	3602749	Tajima.D	-0.796964204584473	Tajima's D
A	3602781	Tajima.D	-0.704351519263117	Tajima's D
A	3602855	Tajima.D	-0.702785050575751	Tajima's D
A	3602921	Tajima.D	-0.789462984610012	Tajima's D
A	3603030	Tajima.D	-0.697729050015716	Tajima's D
A	3603195	Tajima.D	-0.697729050015716	Tajima's D
A	3603204	Tajima.D	-0.699295518703082	Tajima's D
A	3603400	Tajima.D	-0.612108163957482	Tajima's D
A	3603531	Tajima.D	-0.612108163957482	Tajima's D
A	3603544	Tajima.D	-0.6381268267891	Tajima's D
A	3603651	Tajima.D	-0.636560358101734	Tajima's D
A	3603652	Tajima.D	-0.633440156244785	Tajima's D
A	3603818	Tajima.D	-0.539515712591732	Tajima's D
A	3603936	Tajima.D	-0.539515712591732	Tajima's D
A	3603955	Tajima.D	-0.511930581072748	Tajima's D
A	3604141	Tajima.D	-0.513497049760114	Tajima's D
A	3604191	Tajima.D	-0.501321894759121	Tajima's D
A	3604220	Tajima.D	-0.536586543501535	Tajima's D
A	3604344	Tajima.D	-0.6154830761701	Tajima's D
A	3604374	Tajima.D	-0.518718612051334	Tajima's D
A	3604382	Tajima.D	-0.596048676032533	Tajima's D
A	3604432	Tajima.D	-0.689654731740999	Tajima's D
A	3604522	Tajima.D	-0.599079729264997	Tajima's D
A	3604587	Tajima.D	-0.605269190907761	Tajima's D
A	3604693	Tajima.D	-0.606822924077344	Tajima's D
A	3604857	Tajima.D	-0.606822924077344	Tajima's D
A	3604953	Tajima.D	-0.70042897978581	Tajima's D
A	3605088	Tajima.D	-0.781859880493284	Tajima's D
A	3605157	Tajima.D	-0.781859880493284	Tajima's D
A	3605160	Tajima.D	-0.77434592500104	Tajima's D
A	3605193	Tajima.D	-0.685108151892302	Tajima's D
A	3605235	Tajima.D	-0.60515457124771	Tajima's D
A	3605291	Tajima.D	-0.60515457124771	Tajima's D
A	3605354	Tajima.D	-0.600493371738962	Tajima's D
A	3605445	Tajima.D	-0.508759437144665	Tajima's D
A	3605485	Tajima.D	-0.414580283135943	Tajima's D
A	3605685	Tajima.D	-0.402405128134951	Tajima's D
A	3605765	Tajima.D	-0.38100945825873	Tajima's D
A	3606054	Tajima.D	-0.36263210609719	Tajima's D
A	3606064	Tajima.D	-0.365701365883005	Tajima's D
A	3606195	Tajima.D	-0.273088680561649	Tajima's D
A	3606196	Tajima.D	-0.271522211874283	Tajima's D
A	3606218	Tajima.D	-0.18046325972251	Tajima's D
A	3606278	Tajima.D	-0.220350901420321	Tajima's D
A	3606333	Tajima.D	-0.147643830394521	Tajima's D
A	3606363	Tajima.D	-0.0561773416736768	Tajima's D
A	3606595	Tajima.D	0.0383838778685494	Tajima's D
A	3606747	Tajima.D	0.0619191147323922	Tajima's D
A	3607025	Tajima.D	0.151857341319221	Tajima's D
A	3607026	Tajima.D	0.150290872631854	Tajima's D
A	3607101	Tajima.D	0.133760170548917	Tajima's D
A	3607123	Tajima.D	0.223698397135745	Tajima's D
A	3607297	Tajima.D	0.133467253639897	Tajima's D
A	3607366	Tajima.D	0.134460624027008	Tajima's D
A	3607390	Tajima.D	0.0761701591320894	Tajima's D
A	3607391	Tajima.D	-0.0186839773191564	Tajima's D
A	3607479	Tajima.D	0.0326274238304233	Tajima's D
A	3607480	Tajima.D	0.0326274238304233	Tajima's D
A	3607481	Tajima.D	0.126750859948843	Tajima's D
A	3607493	Tajima.D	0.126750859948843	Tajima's D
A	3607668	Tajima.D	0.217276512293433	Tajima's D
A	3607723	Tajima.D	0.307367565093663	Tajima's D
A	3607779	Tajima.D	0.328763234969884	Tajima's D
A	3607848	Tajima.D	0.351483398695585	Tajima's D
A	3607899	Tajima.D	0.351483398695585	Tajima's D
A	3607922	Tajima.D	0.372076730951448	Tajima's D
A	3607935	Tajima.D	0.370510262264082	Tajima's D
A	3607973	Tajima.D	0.344491599432463	Tajima's D
A	3607977	Tajima.D	0.341422339646648	Tajima's D
A	3608021	Tajima.D	0.247243185637926	Tajima's D
A	3608171	Tajima.D	0.24571492350391	Tajima's D
A	3608428	Tajima.D	0.24571492350391	Tajima's D
A	3608443	Tajima.D	0.244148454816544	Tajima's D
A	3608466	Tajima.D	0.244148454816544	Tajima's D
A	3608499	Tajima.D	0.24571492350391	Tajima's D
A	3608650	Tajima.D	0.241091930548512	Tajima's D
A	3608710	Tajima.D	0.236468937593115	Tajima's D
A	3608724	Tajima.D	0.241130137101863	Tajima's D
A	3608810	Tajima.D	0.224599435018926	Tajima's D
A	3608824	Tajima.D	0.224599435018926	Tajima's D
A	3608922	Tajima.D	0.215544481874882	Tajima's D
A	3608933	Tajima.D	0.138214417893684	Tajima's D
A	3608991	Tajima.D	0.136647949206318	Tajima's D
A	3609317	Tajima.D	0.109062817687333	Tajima's D
A	3609338	Tajima.D	0.0122092049440834	Tajima's D
A	3609397	Tajima.D	0.0122092049440834	Tajima's D
A	3609445	Tajima.D	0.0160171247613391	Tajima's D
A	3609506	Tajima.D	0.0319874640618042	Tajima's D
A	3609787	Tajima.D	0.0673285259109188	Tajima's D
A	3609834	Tajima.D	0.0673285259109188	Tajima's D
A	3609865	Tajima.D	0.164092990029684	Tajima's D
A	3610117	Tajima.D	0.164092990029684	Tajima's D
A	3610218	Tajima.D	0.0685001935469976	Tajima's D
A	3610340	Tajima.D	0.0669337248596315	Tajima's D
A	3610376	Tajima.D	0.0822036106820057	Tajima's D
A	3610456	Tajima.D	0.0943787656829982	Tajima's D
A	3610561	Tajima.D	0.185614423144017	Tajima's D
A	3610608	Tajima.D	0.0886843972940664	Tajima's D
A	3610794	Tajima.D	0.0978157635448106	Tajima's D
A	3610867	Tajima.D	0.0993822322321768	Tajima's D
A	3610916	Tajima.D	0.0993822322321768	Tajima's D
A	3610934	Tajima.D	0.00986427773220291	Tajima's D
A	3610994	Tajima.D	0.0813360035330073	Tajima's D
A	3611015	Tajima.D	0.0829024722203735	Tajima's D
A	3611063	Tajima.D	0.0752229549969442	Tajima's D
A	3611138	Tajima.D	0.050885380512743	Tajima's D
A	3611154	Tajima.D	0.0524518492001091	Tajima's D
A	3611178	Tajima.D	0.000605556303624081	Tajima's D
A	3611227	Tajima.D	0.0113033912417344	Tajima's D
A	3611298	Tajima.D	0.08355198362733	Tajima's D
A	3611299	Tajima.D	0.17496753027704	Tajima's D
A	3611320	Tajima.D	0.171847328420091	Tajima's D
A	3611325	Tajima.D	0.0748026829100897	Tajima's D
A	3611416	Tajima.D	0.0732362142227236	Tajima's D
A	3611537	Tajima.D	0.0456510827037388	Tajima's D
A	3611732	Tajima.D	0.047217551391105	Tajima's D
A	3612141	Tajima.D	0.128024411727189	Tajima's D
A	3612461	Tajima.D	0.123401418771791	Tajima's D
A	3612542	Tajima.D	0.124967887459157	Tajima's D
A	3612582	Tajima.D	0.121185438677469	Tajima's D
A	3612654	Tajima.D	0.119618969990102	Tajima's D
A	3612764	Tajima.D	0.130316804928213	Tajima's D
A	3612891	Tajima.D	0.104998595574685	Tajima's D
A	3612974	Tajima.D	0.104998595574685	Tajima's D
A	3612981	Tajima.D	0.104998595574685	Tajima's D
A	3613220	Tajima.D	0.100337396065937	Tajima's D
A	3613353	Tajima.D	0.100337396065937	Tajima's D
A	3613508	Tajima.D	0.0897287097523106	Tajima's D
A	3613654	Tajima.D	0.0881622410649445	Tajima's D
A	3613819	Tajima.D	0.154195900772209	Tajima's D
A	3613875	Tajima.D	0.0649581276634715	Tajima's D
A	3613940	Tajima.D	-0.0149954529811206	Tajima's D
A	3614064	Tajima.D	0.0276430605579197	Tajima's D
A	3614235	Tajima.D	0.0229818610491715	Tajima's D
A	3614274	Tajima.D	-0.0703185422324916	Tajima's D
A	3614307	Tajima.D	-0.164497696241214	Tajima's D
A	3614477	Tajima.D	-0.17510638255484	Tajima's D
A	3614584	Tajima.D	-0.123119998962736	Tajima's D
A	3614703	Tajima.D	-0.149138661794355	Tajima's D
A	3614704	Tajima.D	-0.150692394963938	Tajima's D
A	3615001	Tajima.D	-0.160358652961588	Tajima's D
A	3615106	Tajima.D	-0.0667525972531213	Tajima's D
A	3615156	Tajima.D	-0.110359010143705	Tajima's D
A	3615160	Tajima.D	-0.104220490572075	Tajima's D
A	3615214	Tajima.D	-0.178455823731891	Tajima's D
A	3615240	Tajima.D	-0.269922312452735	Tajima's D
A	3615357	Tajima.D	-0.269502040365881	Tajima's D
A	3615466	Tajima.D	-0.196489316913277	Tajima's D
A	3615610	Tajima.D	-0.247647891849455	Tajima's D
A	3616097	Tajima.D	-0.21873826648099	Tajima's D
A	3616102	Tajima.D	-0.148107084853894	Tajima's D
A	3616145	Tajima.D	-0.238045311440723	Tajima's D
A	3616238	Tajima.D	-0.16088080919071	Tajima's D
A	3616245	Tajima.D	-0.24387817858555	Tajima's D
A	3616264	Tajima.D	-0.172406452784745	Tajima's D
A	3616450	Tajima.D	-0.100934726983941	Tajima's D
A	3616463	Tajima.D	-0.179831259652505	Tajima's D
A	3616516	Tajima.D	-0.175170060143757	Tajima's D
A	3616626	Tajima.D	-0.270859964949543	Tajima's D
A	3616644	Tajima.D	-0.266198765440795	Tajima's D
A	3616692	Tajima.D	-0.293110506456979	Tajima's D
A	3616698	Tajima.D	-0.316352826411802	Tajima's D
A	3616709	Tajima.D	-0.343937957930786	Tajima's D
A	3616725	Tajima.D	-0.372847583299252	Tajima's D
A	3616733	Tajima.D	-0.345504426618153	Tajima's D
A	3616783	Tajima.D	-0.366097758874015	Tajima's D
A	3616784	Tajima.D	-0.366097758874015	Tajima's D
A	3616785	Tajima.D	-0.367664227561381	Tajima's D
A	3616786	Tajima.D	-0.37078442941833	Tajima's D
A	3616792	Tajima.D	-0.37078442941833	Tajima's D
A	3616807	Tajima.D	-0.373879160239712	Tajima's D
A	3616861	Tajima.D	-0.373879160239712	Tajima's D
A	3616870	Tajima.D	-0.373879160239712	Tajima's D
A	3616878	Tajima.D	-0.373879160239712	Tajima's D
A	3617088	Tajima.D	-0.343925222413003	Tajima's D
A	3617427	Tajima.D	-0.343925222413003	Tajima's D
A	3617468	Tajima.D	-0.315270307400207	Tajima's D
A	3617469	Tajima.D	-0.278477396523778	Tajima's D
A	3617482	Tajima.D	-0.278477396523778	Tajima's D
A	3617544	Tajima.D	-0.276910927836412	Tajima's D
A	3617628	Tajima.D	-0.206216068620398	Tajima's D
A	3617634	Tajima.D	-0.206216068620398	Tajima's D
A	3617886	Tajima.D	-0.163577555081358	Tajima's D
A	3617915	Tajima.D	-0.120939041542318	Tajima's D
A	3617916	Tajima.D	-0.120939041542318	Tajima's D
