Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	OptFreq	Zmax	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00003572	III:9715882-9720291	204	37	37	0.004902	856.731	10000	8763	856.731	1000	0	0.114116	III	9715882	9720291	4409	FALSE
WBGene00043994	III:9725284-9727539	204	14	14	0.04902	407.723	10000	1543	407.723	1000	0	0.648088	III	9725284	9727539	2255	FALSE
WBGene00044227	III:9679697-9681269	204	9	9	0.019608	702.286	10000	3972	702.286	1000	0	0.251762	III	9679697	9681269	1572	FALSE
WBGene00007400	III:9694667-9696517,III:9694667-9695352	204	10	10	0.0316	565.304	10000	2984	565.304	1000	0	0.335121	III	9694667	9696517	1850	FALSE
WBGene00006579	III:9699880-9709924,III:9699880-9710268,III:9704885-9710252,III:9705621-9710268	204	58	58	0.04902	554.824	10000	3348	554.824	1000	0	0.298686	III	9699880	9709924	10044	FALSE
WBGene00003571	III:9710248-9713928	204	21	21	0.029412	723.593	10000	5183	723.593	1000	0	0.192938	III	9710248	9713928	3680	FALSE
WBGene00007401	III:9681523-9682829	204	7	7	0.009804	1414.51	10000	10000	1414.51	320	0	0.032	III	9681523	9682829	1306	FALSE
WBGene00007402	III:9676328-9679040	204	12	12	0.014706	455.161	10000	1423	455.161	1000	0	0.702741	III	9676328	9679040	2712	FALSE
WBGene00007403	III:9691037-9694572,III:9691037-9694572	204	26	26	0.014706	478.371	10000	2000	478.371	1000	0	0.5	III	9691037	9694572	3535	FALSE
WBGene00007404	III:9686932-9690253	204	21	21	0.014706	459.757	10000	1707	459.757	1000	0	0.585823	III	9686932	9690253	3321	FALSE
WBGene00007405	III:9663293-9667529	204	25	25	0.014706	565.739	10000	2878	565.739	1000	0	0.347464	III	9663293	9667529	4236	FALSE
WBGene00007407	X:9516506-9517187	204	10	10	0.031838	502.866	10000	2196	502.866	1000	0	0.455373	X	9516506	9517187	681	FALSE
WBGene00007408	X:9522489-9523227	204	8	8	0.044118	554.252	10000	1861	554.252	1000	0	0.537346	X	9522489	9523227	738	FALSE
WBGene00007409	X:9529659-9536634,X:9531628-9535218,X:9529532-9535218	204	66	66	0.02451	498.624	10000	1813	498.624	1000	0	0.551572	X	9529659	9536634	6975	FALSE
WBGene00003828	X:9539904-9542430	204	10	10	0.004902	478.55	10000	1549	478.55	1000	0	0.645578	X	9539904	9542430	2526	FALSE
WBGene00007410	X:9519021-9521486	204	18	18	0.031898	503.427	10000	1662	503.427	1000	0	0.601685	X	9519021	9521486	2465	FALSE
WBGene00007411	IV:9185063-9186023,IV:9185063-9185760	204	4	3	0.004902	370.004	10000	1772	370.004	1000	0	0.564334	IV	9185063	9186023	960	FALSE
WBGene00015566	II:7399009-7400547	204	13	13	0.004902	571.914	10000	2710	571.914	1000	0	0.369004	II	7399009	7400547	1538	FALSE
WBGene00015567	II:7394954-7397351,II:7394764-7397351,II:7394954-7397351,II:7394764-7397351	204	9	9	0.019608	1131.86	10000	10000	1131.86	624	0	0.0624	II	7394954	7397351	2397	FALSE
WBGene00015568	II:7387161-7389142	204	12	12	0.031834	217.258	10000	1426	217.258	1000	0	0.701262	II	7387161	7389142	1981	FALSE
WBGene00003526	II:7400543-7402707	204	8	8	0.004902	658.787	10000	4803	658.787	1000	0	0.208203	II	7400543	7402707	2164	FALSE
WBGene00015569	II:7381560-7383490,II:7381437-7383490	204	12	12	0.014706	1084.14	10000	10000	1084.14	610	0	0.061	II	7381560	7383490	1930	FALSE
WBGene00015564	X:7344046-7344551	204	2	2	0.02451	1022.12	10000	10000	1022.12	641	0	0.0641	X	7344046	7344551	505	FALSE
WBGene00015565	X:7341508-7342783	204	6	6	0.032794	387.653	10000	2342	387.653	1000	0	0.426985	X	7341508	7342783	1275	FALSE
WBGene00007420	II:10346396-10347008	204	2	2	0.009804	637.126	10000	4086	637.126	1000	0	0.244738	II	10346396	10347008	612	FALSE
WBGene00007412	II:10346980-10350007,II:10349471-10350005	204	10	10	0.009804	596.765	10000	2788	596.765	1000	0	0.35868	II	10346980	10350007	3027	FALSE
WBGene00007413	II:10339691-10345112	204	39	39	0.039216	280.584	10000	1271	280.584	1000	0	0.786782	II	10339691	10345112	5421	FALSE
WBGene00007414	II:10353632-10357518,II:10353632-10357518	204	25	25	0.039216	494.94	10000	2807	494.94	1000	0	0.356252	II	10353632	10357518	3886	FALSE
WBGene00007415	II:10360870-10362997	204	10	10	0.02451	332.663	10000	1258	332.663	1000	0	0.794913	II	10360870	10362997	2127	FALSE
WBGene00007416	II:10363583-10365709	204	22	22	0.004902	491.068	10000	2610	491.068	1000	0	0.383142	II	10363583	10365709	2126	FALSE
WBGene00007417	II:10367741-10369597	204	17	17	0.039216	711.608	10000	4799	711.608	1000	0	0.208377	II	10367741	10369597	1856	FALSE
WBGene00007418	II:10352104-10353463	204	12	12	0.004902	728.327	10000	3999	728.327	1000	0	0.250063	II	10352104	10353463	1359	FALSE
WBGene00007419	II:10350759-10351617	204	5	4	0.039216	1295.69	10000	10000	1295.69	117	0	0.0117	II	10350759	10351617	858	FALSE
WBGene00006593	I:443998-461607	204	152	152	0.004902	708.521	10000	3615	708.521	1000	0	0.276625	I	443998	461607	17609	FALSE
WBGene00015570	I:420921-423718	204	22	22	0.004902	540.101	10000	3093	540.101	1000	0	0.323311	I	420921	423718	2797	FALSE
WBGene00006620	IV:8206613-8213723	204	44	44	0.02451	742.78	10000	4366	742.78	1000	0	0.229043	IV	8206613	8213723	7110	FALSE
WBGene00003961	IV:8176484-8188879,IV:8184694-8188879,IV:8178620-8188879	204	61	61	0.04902	810.47	10000	4368	810.47	1000	0	0.228938	IV	8176484	8188879	12395	FALSE
WBGene00006957	IV:8188901-8198951,IV:8188901-8193191	204	65	65	0.009804	418.463	10000	1894	418.463	1000	0	0.527983	IV	8188901	8198951	10050	FALSE
WBGene00004101	IV:8201378-8205065,IV:8201378-8206048	204	35	35	0.009804	468.999	10000	1849	468.999	1000	0	0.540833	IV	8201378	8205065	3687	FALSE
WBGene00015572	IV:8209156-8210395	204	10	10	0.004902	572.618	10000	2232	572.618	1000	0	0.448029	IV	8209156	8210395	1239	FALSE
WBGene00015573	IV:8210905-8211828	204	10	10	0.0329	1224.53	10000	10000	1224.53	318	0	0.0318	IV	8210905	8211828	923	FALSE
WBGene00044608	IV:8200601-8201235	204	4	4	0.029412	954.528	10000	7794	954.528	1000	0	0.128304	IV	8200601	8201235	634	FALSE
WBGene00000465	III:4489358-4491396,III:4489358-4491392	204	5	5	0.032841	964.456	10000	10000	964.456	823	0	0.0823	III	4489358	4491396	2038	FALSE
WBGene00000223	III:4491626-4499043,III:4491626-4499043,III:4491626-4494450,III:4491626-4494476,III:4491959-4494450,III:4491959-4494476	204	43	43	0.034314	1047.05	10000	10000	1047.05	730	0	0.073	III	4491626	4499043	7417	FALSE
WBGene00000380	III:4499190-4508114,III:4499272-4508114,III:4499190-4501509,III:4499272-4501509,III:4499190-4508114,III:4499190-4501580,III:4499190-4501411	204	44	44	0.034314	870.165	10000	8000	870.165	1000	0	0.125	III	4499190	4508114	8924	FALSE
WBGene00015578	V:3502306-3503077	204	53	52	0.004902	424.732	10000	3127	424.732	1000	0	0.319795	V	3502306	3503077	771	FALSE
WBGene00015574	V:3523586-3524575	204	60	60	0.014706	422.758	10000	3122	422.758	1000	0	0.320307	V	3523586	3524575	989	FALSE
WBGene00006258	V:3518188-3519801	204	57	57	0.004902	301.946	10000	1873	301.946	1000	0	0.533903	V	3518188	3519801	1613	FALSE
WBGene00006257	V:3512680-3514343	204	52	52	0.004902	527.514	10000	3673	527.514	1000	0	0.272257	V	3512680	3514343	1663	FALSE
WBGene00006259	V:3510177-3512038	204	47	47	0.039216	636.137	10000	4829	636.137	1000	0	0.207082	V	3510177	3512038	1861	FALSE
WBGene00006256	V:3507821-3509251	204	60	60	0.029412	496.427	10000	3748	496.427	1000	0	0.266809	V	3507821	3509251	1430	FALSE
WBGene00015576	V:3493636-3500943,V:3493636-3500942,V:3493636-3501763	204	235	235	0.034314	664.264	10000	4921	664.264	1000	0	0.203211	V	3493636	3500943	7307	FALSE
WBGene00015577	V:3503129-3505696,V:3503129-3506352	204	106	106	0.019608	499.685	10000	3902	499.685	1000	0	0.256279	V	3503129	3505696	2567	FALSE
WBGene00007421	II:9091108-9093696,II:9091108-9093652	204	15	15	0.004902	616.593	10000	2405	616.593	1000	0	0.4158	II	9091108	9093696	2588	FALSE
WBGene00000532	II:9094679-9098846	204	19	19	0.004902	661.946	10000	3895	661.946	1000	0	0.256739	II	9094679	9098846	4167	FALSE
WBGene00002986	III:7521462-7524836	204	15	15	0.004902	694.087	10000	4236	694.087	1000	0	0.236072	III	7521462	7524836	3374	FALSE
WBGene00015580	III:7508175-7515280	204	31	31	0.004902	605.918	10000	3524	605.918	1000	0	0.283768	III	7508175	7515280	7105	FALSE
WBGene00015581	III:7499708-7503246	204	15	15	0.033828	553.552	10000	2637	553.552	1000	0	0.379219	III	7499708	7503246	3538	FALSE
WBGene00000479	III:7495387-7497832	204	4	4	0.0341	616.73	10000	2474	616.73	1000	0	0.404204	III	7495387	7497832	2445	FALSE
WBGene00000537	III:7515222-7518524	204	14	14	0.034314	343.925	10000	1707	343.925	1000	0	0.585823	III	7515222	7518524	3302	FALSE
WBGene00003024	III:7528667-7536632,III:7528670-7534805	204	34	34	0.004902	594.805	10000	3521	594.805	1000	0	0.28401	III	7528667	7536632	7965	FALSE
WBGene00000854	III:7518633-7520805,III:7518627-7520805,III:7518633-7520782	204	6	5	0.033944	461.779	10000	2477	461.779	1000	0	0.403714	III	7518633	7520805	2172	FALSE
WBGene00015582	III:7498330-7499365,III:7498330-7499591	204	9	9	0.009804	411.844	10000	1837	411.844	1000	0	0.544366	III	7498330	7499365	1035	FALSE
WBGene00004932	X:17092717-17094223	204	8	8	0.004902	584.534	10000	5342	584.534	1000	0	0.187196	X	17092717	17094223	1506	FALSE
WBGene00044773	X:17081102-17082044	204	5	5	0.004902	675.854	10000	3588	675.854	1000	0	0.278707	X	17081102	17082044	942	FALSE
WBGene00015583	X:17087881-17093299,X:17087881-17091712	204	40	39	0.019608	154.889	10000	1240	154.889	1000	0	0.806452	X	17087881	17093299	5418	FALSE
WBGene00015586	X:17094282-17096537	204	15	15	0.004902	638.276	10000	3921	638.276	1000	0	0.255037	X	17094282	17096537	2255	FALSE
WBGene00015587	X:17099111-17100752	204	9	9	0.004902	276.827	10000	1248	276.827	1000	0	0.801282	X	17099111	17100752	1641	FALSE
WBGene00015588	X:17102844-17104871	204	9	9	0.004902	531.531	10000	2650	531.531	1000	0	0.377358	X	17102844	17104871	2027	FALSE
WBGene00015589	X:17106698-17107770,X:17106698-17108244	204	8	8	0.009804	363.341	10000	1413	363.341	1000	0	0.707714	X	17106698	17107770	1072	FALSE
WBGene00006996	II:8017679-8020759	204	12	12	0.004902	479.331	10000	1874	479.331	1000	0	0.533618	II	8017679	8020759	3080	FALSE
WBGene00001835	II:8020778-8022561	204	3	3	0.034072	387.653	10000	1902	387.653	1000	0	0.525762	II	8020778	8022561	1783	FALSE
WBGene00007433	II:8022649-8027756	204	22	22	0.014706	852.732	10000	8772	852.732	1000	0	0.113999	II	8022649	8027756	5107	FALSE
WBGene00003813	II:8028953-8032708	204	8	8	0.033971	1248.24	10000	10000	1248.24	406	0	0.0406	II	8028953	8032708	3755	FALSE
WBGene00004723	II:8034344-8035767	204	3	2	0.004902	622.447	10000	4337	622.447	991	9	0.229537	II	8034344	8035767	1423	FALSE
WBGene00007434	II:8035869-8037346	204	4	4	0.033862	218.435	10000	1409	218.435	1000	0	0.709723	II	8035869	8037346	1477	FALSE
WBGene00006724	II:8038270-8039597	204	6	6	0.034428	281.752	10000	1253	281.752	1000	0	0.798085	II	8038270	8039597	1327	FALSE
WBGene00007435	II:8040005-8041737	204	6	6	0.014706	544.505	10000	1791	544.505	1000	0	0.558347	II	8040005	8041737	1732	FALSE
WBGene00007436	II:8037439-8038167	204	2	2	0.004902	541.587	10000	2776	541.587	996	4	0.35951	II	8037439	8038167	728	FALSE
WBGene00007430	V:10125051-10127537	204	14	14	0.017157	1403.66	10000	10000	1403.66	134	0	0.0134	V	10125051	10127537	2486	FALSE
WBGene00007431	V:10107788-10109898	204	2	2	0.004902	492.753	10000	2616	492.753	990	10	0.380352	V	10107788	10109898	2110	FALSE
WBGene00007432	V:10119573-10120986	204	13	13	0.034314	765.13	10000	4431	765.13	1000	0	0.225683	V	10119573	10120986	1413	FALSE
WBGene00044012	V:10121133-10122770	204	12	12	0.02451	757.541	10000	4736	757.541	1000	0	0.211149	V	10121133	10122770	1637	FALSE
WBGene00044044	V:10100155-10102016	204	12	12	0.029412	1144.15	10000	10000	1144.15	727	0	0.0727	V	10100155	10102016	1861	FALSE
WBGene00007422	V:10102590-10104946,V:10102590-10104946	204	19	19	0.004902	1358.09	10000	10000	1358.09	219	0	0.0219	V	10102590	10104946	2356	FALSE
WBGene00007423	V:10105711-10106691,V:10105711-10106539,V:10105711-10106615,V:10105711-10106694	204	10	10	0.034314	659.968	10000	3280	659.968	1000	0	0.304878	V	10105711	10106691	980	FALSE
WBGene00007424	V:10109397-10112287,V:10109397-10113465,V:10109397-10112249	204	41	41	0.014706	656.821	10000	3176	656.821	1000	0	0.314861	V	10109397	10112287	2890	FALSE
WBGene00007425	V:10114812-10117336,V:10114764-10117336	204	20	20	0.034314	872.217	10000	5129	872.217	1000	0	0.19497	V	10114812	10117336	2524	FALSE
WBGene00007426	V:10117764-10119688	204	8	8	0.019608	617.509	10000	2630	617.509	1000	0	0.380228	V	10117764	10119688	1924	FALSE
WBGene00007427	V:10123637-10124754	204	9	9	0.004902	1184.37	10000	10000	1184.37	306	0	0.0306	V	10123637	10124754	1117	FALSE
WBGene00007428	V:10130467-10134148,V:10130467-10134148	204	30	29	0.004902	591.069	10000	3902	591.069	1000	0	0.256279	V	10130467	10134148	3681	FALSE
WBGene00007429	V:10134660-10143090,V:10134642-10143019,V:10134719-10143019,V:10134848-10143058	204	35	35	0.029412	634.13	10000	2574	634.13	1000	0	0.3885	V	10134660	10143090	8430	FALSE
WBGene00000142	V:10127493-10130295	204	14	14	0.004902	1032.53	10000	8186	1032.53	1000	0	0.12216	V	10127493	10130295	2802	FALSE
WBGene00001174	III:7814398-7817127,III:7814381-7816451,III:7814470-7816340	204	12	12	0.004902	899.979	10000	8565	899.979	1000	0	0.116754	III	7814398	7817127	2729	FALSE
WBGene00015590	III:7774688-7776027	204	7	7	0.004902	618.253	10000	3638	618.253	1000	0	0.274876	III	7774688	7776027	1339	FALSE
WBGene00003102	III:7776906-7783454	204	36	36	0.033997	732.74	10000	3813	732.74	1000	0	0.262261	III	7776906	7783454	6548	FALSE
WBGene00015591	III:7793442-7795409,III:7793444-7795390	204	10	10	0.009804	421.936	10000	1466	421.936	1000	0	0.682128	III	7793442	7795409	1967	FALSE
WBGene00015592	V:8345758-8349909	204	23	23	0.004902	165.139	10000	1110	165.139	1000	0	0.900901	V	8345758	8349909	4151	FALSE
WBGene00006582	V:8336657-8340672,V:8336657-8340675	204	22	21	0.009804	312.98	10000	1387	312.98	1000	0	0.720981	V	8336657	8340672	4015	FALSE
WBGene00235325	V:8344017-8345334	204	19	19	0.034499	453.829	10000	2125	453.829	1000	0	0.470588	V	8344017	8345334	1317	FALSE
WBGene00015602	II:1619796-1621261,II:1619796-1621256	204	49	49	0.014706	101.225	10000	1045	101.225	1000	0	0.956938	II	1619796	1621261	1465	FALSE
WBGene00015603	II:1621641-1622847	204	43	43	0.004902	452.162	10000	1506	452.162	1000	0	0.664011	II	1621641	1622847	1206	FALSE
WBGene00015604	II:1623906-1624672	204	31	31	0.039216	753.193	10000	3307	753.193	1000	0	0.302389	II	1623906	1624672	766	FALSE
WBGene00015605	II:1631994-1633850	204	2	2	0.035063	617.772	10000	3904	617.772	1000	0	0.256148	II	1631994	1633850	1856	FALSE
WBGene00044415	II:1625965-1626883	204	50	50	0.035484	549.08	10000	2490	549.08	1000	0	0.401606	II	1625965	1626883	918	FALSE
WBGene00015594	II:1611330-1612510	204	68	68	0.014706	566.295	10000	1875	566.295	1000	0	0.533333	II	1611330	1612510	1180	FALSE
WBGene00015595	II:1604665-1606143	204	74	74	0.035815	532.122	10000	1775	532.122	1000	0	0.56338	II	1604665	1606143	1478	FALSE
WBGene00015598	II:1609254-1610715	204	56	56	0.035884	339.31	10000	1283	339.31	1000	0	0.779423	II	1609254	1610715	1461	FALSE
WBGene00015599	II:1612787-1614059	204	73	73	0.004902	333.998	10000	1326	333.998	1000	0	0.754148	II	1612787	1614059	1272	FALSE
WBGene00015600	II:1614792-1616463	204	91	91	0.004902	380.121	10000	1448	380.121	1000	0	0.690608	II	1614792	1616463	1671	FALSE
WBGene00015601	II:1616911-1619004	204	132	132	0.004902	181.322	10000	1306	181.322	1000	0	0.765697	II	1616911	1619004	2093	FALSE
WBGene00007437	V:18361034-18362502,V:18361034-18362543	204	19	19	0.036675	538.04	10000	3048	538.04	1000	0	0.328084	V	18361034	18362502	1468	FALSE
WBGene00077692	V:18339119-18339907	204	20	19	0.014706	726.16	10000	3859	726.16	1000	0	0.259134	V	18339119	18339907	788	FALSE
WBGene00119201	V:18351020-18352672	204	61	61	0.029412	410.343	10000	1597	410.343	1000	0	0.626174	V	18351020	18352672	1652	FALSE
WBGene00007438	V:18353509-18355842	204	51	51	0.009804	635.584	10000	2980	635.584	1000	0	0.33557	V	18353509	18355842	2333	FALSE
WBGene00007440	V:18371845-18373531	204	50	50	0.004902	480.838	10000	2428	480.838	1000	0	0.411862	V	18371845	18373531	1686	FALSE
WBGene00015606	II:1797851-1801377	204	67	67	0.037391	765.118	10000	3903	765.118	1000	0	0.256213	II	1797851	1801377	3526	FALSE
WBGene00015613	II:1785261-1786277	204	50	50	0.03772	703.759	10000	3332	703.759	1000	0	0.30012	II	1785261	1786277	1016	FALSE
WBGene00044417	II:1783450-1784442	204	77	77	0.009804	610.851	10000	2683	610.851	1000	0	0.372717	II	1783450	1784442	992	FALSE
WBGene00015607	II:1789180-1790217	204	28	27	0.004902	1161.16	10000	10000	1161.16	293	0	0.0293	II	1789180	1790217	1037	FALSE
WBGene00015608	II:1776309-1778526,II:1776309-1777561	204	47	46	0.036765	402.878	10000	1701	402.878	1000	0	0.587889	II	1776309	1778526	2217	FALSE
WBGene00015609	II:1778771-1782307,II:1778771-1782307	204	91	91	0.034314	592.188	10000	2134	592.188	1000	0	0.468604	II	1778771	1782307	3536	FALSE
WBGene00015610	II:1787214-1788187	204	54	54	0.04902	623.594	10000	2053	623.594	1000	0	0.487092	II	1787214	1788187	973	FALSE
WBGene00015611	II:1804156-1808317	204	107	107	0.039216	594.912	10000	2893	594.912	1000	0	0.345662	II	1804156	1808317	4161	FALSE
WBGene00007450	IV:13623834-13625432	204	16	16	0.04902	857.923	10000	5106	857.923	1000	0	0.195848	IV	13623834	13625432	1598	FALSE
WBGene00007457	IV:13648036-13649210	204	12	12	0.004902	436.299	10000	1928	436.299	1000	0	0.518672	IV	13648036	13649210	1174	FALSE
WBGene00007458	IV:13646734-13647455,IV:13646742-13647658	204	6	6	0.004902	501	10000	2392	501	1000	0	0.41806	IV	13646734	13647455	721	FALSE
WBGene00007460	IV:13607439-13609869,IV:13607439-13609883,IV:13609332-13609884,IV:13607930-13609869,IV:13607930-13609883	204	24	24	0.02451	1167.34	10000	10000	1167.34	535	0	0.0535	IV	13607439	13609869	2430	FALSE
WBGene00045069	IV:13649761-13650338	204	4	3	0.004902	411.858	10000	1842	411.858	996	4	0.541802	IV	13649761	13650338	577	FALSE
WBGene00007451	IV:13622365-13623134	204	3	3	0.004902	541.587	10000	2310	541.587	993	7	0.431385	IV	13622365	13623134	769	FALSE
WBGene00007452	IV:13619507-13621513	204	18	18	0.02451	871.902	10000	6223	871.902	1000	0	0.160694	IV	13619507	13621513	2006	FALSE
WBGene00005684	IV:13626768-13632697	204	64	64	0.029412	1168.5	10000	10000	1168.5	639	0	0.0639	IV	13626768	13632697	5929	FALSE
WBGene00007453	IV:13633438-13635220,IV:13633842-13635220	204	16	16	0.004902	455.654	10000	1325	455.654	1000	0	0.754717	IV	13633438	13635220	1782	FALSE
WBGene00007454	IV:13637287-13638525	204	8	8	0.004902	321.664	10000	1182	321.664	1000	0	0.846024	IV	13637287	13638525	1238	FALSE
WBGene00007455	IV:13639265-13644401,IV:13639272-13644401	204	41	41	0.004902	638.515	10000	2529	638.515	1000	0	0.395413	IV	13639265	13644401	5136	FALSE
WBGene00007456	IV:13644462-13645923	204	13	13	0.014706	242.294	10000	1177	242.294	1000	0	0.849618	IV	13644462	13645923	1461	FALSE
WBGene00219217	IV:11159569-11160807	204	7	7	0.02451	1069.89	10000	10000	1069.89	717	0	0.0717	IV	11159569	11160807	1238	FALSE
WBGene00007443	IV:11149853-11150932,IV:11150527-11150822	204	4	4	0.004902	675.854	10000	3354	675.854	1000	0	0.298151	IV	11149853	11150932	1079	FALSE
WBGene00007444	IV:11149188-11154335,IV:11150996-11154335,IV:11152431-11154335,IV:11151944-11154335	204	20	20	0.02451	610.16	10000	2241	610.16	1000	0	0.446229	IV	11149188	11154335	5147	FALSE
WBGene00007445	IV:11155028-11156695,IV:11155056-11156695	204	10	10	0.02451	486.015	10000	1821	486.015	1000	0	0.549149	IV	11155028	11156695	1667	FALSE
WBGene00007446	IV:11157148-11159492,IV:11157148-11159492,IV:11157148-11159492	204	18	18	0.004902	437.255	10000	1826	437.255	1000	0	0.547645	IV	11157148	11159492	2344	FALSE
WBGene00007447	IV:11161786-11162551	204	5	5	0.004902	728.051	10000	3826	728.051	1000	0	0.26137	IV	11161786	11162551	765	FALSE
WBGene00007448	IV:11162785-11164288	204	14	13	0.004902	749.498	10000	4803	749.498	1000	0	0.208203	IV	11162785	11164288	1503	FALSE
WBGene00004309	IV:11177285-11178078	204	3	3	0.037092	1205.21	10000	10000	1205.21	378	0	0.0378	IV	11177285	11178078	793	FALSE
WBGene00003657	IV:11169833-11174785	204	43	43	0.004902	836.271	10000	6430	836.271	1000	0	0.155521	IV	11169833	11174785	4952	FALSE
WBGene00007449	IV:11178077-11178597	204	4	3	0.036988	658.348	10000	4630	658.348	1000	0	0.215983	IV	11178077	11178597	520	FALSE
WBGene00015614	II:734649-738666	204	41	41	0.009804	452.147	10000	1607	452.147	1000	0	0.622278	II	734649	738666	4017	FALSE
WBGene00015615	II:739597-740899	204	15	15	0.009804	569.458	10000	2430	569.458	1000	0	0.411523	II	739597	740899	1302	FALSE
WBGene00015616	II:743098-745128,II:743308-745128,II:743232-745128	204	15	15	0.009804	557.567	10000	2180	557.567	1000	0	0.458716	II	743098	745128	2030	FALSE
WBGene00004926	II:745461-750164,II:745461-747297	204	39	39	0.036929	559.494	10000	2031	559.494	1000	0	0.492368	II	745461	750164	4703	FALSE
WBGene00015618	II:770552-772117	204	16	16	0.004902	473.46	10000	1658	473.46	1000	0	0.603136	II	770552	772117	1565	FALSE
