snps	position	window	Td	swindow	ewindow	midwindow
1940	10804289	1940	-1.37491125146455	10804289	10815809	10810049
1941	10804499	1941	-1.43318888683464	10804499	10815912	10810205.5
1942	10804520	1942	-1.43461849693751	10804520	10815974	10810247
1943	10804650	1943	-1.43461849693751	10804650	10816030	10810340
1944	10804722	1944	-1.43167518201983	10804722	10816051	10810386.5
1945	10804771	1945	-1.43751375773409	10804771	10816120	10810445.5
1946	10804918	1946	-1.43895538136724	10804918	10816610	10810764
1947	10804923	1947	-1.52912893962077	10804923	10816624	10810773.5
1948	10804948	1948	-1.62031163441751	10804948	10816634	10810791
1949	10805022	1949	-1.62615021013176	10805022	10816689	10810855.5
1950	10805081	1950	-1.61746442774203	10805081	10816752	10810916.5
1951	10805082	1951	-1.70864712253877	10805082	10816761	10810921.5
1952	10805129	1952	-1.76888296334389	10805129	10817453	10811291
1953	10805241	1953	-1.86006565814063	10805241	10817456	10811348.5
1954	10805275	1954	-1.8586120209772	10805275	10817521	10811398
1955	10805383	1955	-1.85421506889609	10805383	10817567	10811475
1956	10805418	1956	-1.76742932618046	10805418	10817568	10811493
1957	10805559	1957	-1.76890699040444	10805559	10817601	10811580
1958	10805583	1958	-1.82981558890503	10805583	10817700	10811641.5
1959	10805788	1959	-1.82981558890503	10805788	10817747	10811767.5
1960	10805796	1960	-1.73863289410829	10805796	10817917	10811856.5
1961	10805848	1961	-1.73863289410829	10805848	10817918	10811883
1962	10805882	1962	-1.74447146982255	10805882	10817957	10811919.5
1963	10806050	1963	-1.66298369395875	10806050	10817996	10812023
1964	10806200	1964	-1.72036031455812	10806200	10818078	10812139
1965	10806383	1965	-1.72036031455812	10806383	10818271	10812327
1966	10806391	1966	-1.71456979296496	10806391	10818335	10812363
1967	10806471	1967	-1.62439623471143	10806471	10818336	10812403.5
1968	10806495	1968	-1.64706576634271	10806495	10818409	10812452
1969	10806496	1969	-1.64560011564901	10806496	10818631	10812563.5
1970	10806794	1970	-1.55441742085227	10806794	10818706	10812750
1971	10806852	1971	-1.55441742085227	10806852	10818729	10812790.5
1972	10806889	1972	-1.5558710580157	10806889	10818868	10812878.5
1973	10806908	1973	-1.55003248230144	10806908	10819029	10812968.5
1974	10806915	1974	-1.49234350991489	10806915	10819031	10812973
1975	10807066	1975	-1.52181269968253	10807066	10819058	10813062
1976	10807161	1976	-1.52760322127568	10807161	10819095	10813128
1977	10807393	1977	-1.52470796047911	10807393	10819115	10813254
1978	10807531	1978	-1.52470796047911	10807531	10819125	10813328
1979	10807567	1979	-1.520311008398	10807567	10819131	10813349
1980	10807758	1980	-1.52178867262198	10807758	10819251	10813504.5
1981	10807964	1981	-1.52762724833624	10807964	10819452	10813708
1982	10808060	1982	-1.53202420041734	10808060	10819581	10813820.5
1983	10808128	1983	-1.53638511190762	10808128	10819790	10813959
1984	10808183	1984	-1.5393284268253	10808183	10819929	10814056
1985	10808311	1985	-1.54222368762188	10808311	10819986	10814148.5
1986	10808312	1986	-1.54367732478531	10808312	10820012	10814162
1987	10808316	1987	-1.54659661264244	10808316	10820145	10814230.5
1988	10808354	1988	-1.54953992756012	10808354	10820262	10814308
1989	10808447	1989	-1.54227174174299	10808447	10820273	10814360
1990	10808481	1990	-1.54079407751901	10808481	10820286	10814383.5
1991	10808580	1991	-1.53789881672243	10808580	10820335	10814457.5
1992	10808656	1992	-1.54084213164011	10808656	10820429	10814542.5
1993	10808677	1993	-1.45124522283984	10808677	10820568	10814622.5
1994	10808686	1994	-1.37261666718178	10808686	10820586	10814636
1995	10808761	1995	-1.37261666718178	10808761	10820675	10814718
1996	10808834	1996	-1.37701361926289	10808834	10820686	10814760
1997	10808838	1997	-1.46514487736946	10808838	10820726	10814782
1998	10808990	1998	-1.43419802337784	10808990	10820763	10814876.5
1999	10809319	1999	-1.42133153245198	10809319	10820814	10815066.5
2000	10809340	2000	-1.41841224459485	10809340	10820887	10815113.5
2001	10809379	2001	-1.4431721304942	10809379	10820933	10815156
2002	10809448	2002	-1.4431721304942	10809448	10821027	10815237.5
2003	10809588	2003	-1.45728802856879	10809588	10821040	10815314
2004	10809727	2004	-1.45581036434481	10809727	10821094	10815410.5
2005	10810124	2005	-1.45581036434481	10810124	10821223	10815673.5
2006	10810699	2006	-1.45581036434481	10810699	10821322	10816010.5
2007	10810711	2007	-1.39753272897473	10810711	10821336	10816023.5
2008	10810892	2008	-1.43173524967121	10810892	10821369	10816130.5
2009	10811060	2009	-1.42879193475353	10811060	10821483	10816271.5
2010	10811129	2010	-1.46789597580272	10811129	10821543	10816336
2011	10811130	2011	-1.46934961296615	10811130	10821573	10816351.5
2012	10811160	2012	-1.46934961296615	10811160	10821728	10816444
2013	10811161	2013	-1.47518818868041	10811161	10821772	10816466.5
2014	10811435	2014	-1.43756181185519	10811435	10821801	10816618
2015	10811474	2015	-1.43172323614093	10811474	10821847	10816660.5
2016	10811498	2016	-1.47181238667278	10811498	10822203	10816850.5
2017	10811607	2017	-1.47181238667278	10811607	10822209	10816908
2018	10811774	2018	-1.49008496622296	10811774	10822210	10816992
2019	10811848	2019	-1.46061577645531	10811848	10822272	10817060
2020	10811998	2020	-1.51799239705468	10811998	10822292	10817145
2021	10812010	2021	-1.51799239705468	10812010	10822323	10817166.5
2022	10812224	2022	-1.58702214202202	10812224	10822429	10817326.5
2023	10812416	2023	-1.61649133178966	10812416	10822489	10817452.5
2024	10812518	2024	-1.67693140260947	10812518	10822490	10817504
2025	10812633	2025	-1.63930502578426	10812633	10822544	10817588.5
2026	10812725	2026	-1.63930502578426	10812725	10822639	10817682
2027	10812735	2027	-1.63930502578426	10812735	10822641	10817688
2028	10812836	2028	-1.61704395418237	10812836	10822658	10817747
2029	10812884	2029	-1.60024903885617	10812884	10822812	10817848
2030	10813035	2030	-1.59877137463219	10813035	10822821	10817928
2031	10813268	2031	-1.5765103030303	10813268	10823037	10818152.5
2032	10813568	2032	-1.49844638329523	10813568	10823057	10818312.5
2033	10813701	2033	-1.5028072947855	10813701	10823089	10818395
2034	10813978	2034	-1.53816311438851	10813978	10823105	10818541.5
2035	10814739	2035	-1.53668545016453	10814739	10823120	10818929.5
2036	10815345	2036	-1.50573859617291	10815345	10823180	10819262.5
2037	10815378	2037	-1.50137768468263	10815378	10823181	10819279.5
2038	10815799	2038	-1.44310004931254	10815799	10823250	10819524.5
2039	10815809	2039	-1.49986397986782	10815809	10823347	10819578
2040	10815912	2040	-1.5027592406644	10815912	10823384	10819648
2041	10815974	2041	-1.50128157644042	10815974	10823396	10819685
2042	10816030	2042	-1.50272320007357	10816030	10823500	10819765
2043	10816051	2043	-1.46361915902438	10816051	10823547	10819799
2044	10816120	2044	-1.46656247394206	10816120	10823562	10819841
2045	10816610	2045	-1.46216552186095	10816610	10823668	10820139
2046	10816624	2046	-1.46508480971808	10816624	10823818	10820221
2047	10816634	2047	-1.43174726320149	10816634	10823824	10820229
2048	10816689	2048	-1.43026959897751	10816689	10823902	10820295.5
2049	10816752	2049	-1.4258726468964	10816752	10823906	10820329
2050	10816761	2050	-1.35592987362807	10816761	10823912	10820336.5
2051	10817453	2051	-1.35298655871039	10817453	10823915	10820684
2052	10817456	2052	-1.38393341270201	10817456	10823947	10820701.5
2053	10817521	2053	-1.35298655871039	10817521	10823959	10820740
2054	10817567	2054	-1.3573835107915	10817567	10824043	10820805
2055	10817568	2055	-1.33083360888099	10817568	10824141	10820854.5
2056	10817601	2056	-1.33094173065347	10817601	10824142	10820871.5
2057	10817700	2057	-1.32946406642949	10817700	10824216	10820958
2058	10817747	2058	-1.32798640220551	10817747	10824226	10820986.5
2059	10817917	2059	-1.23691182918126	10817917	10824306	10821111.5
2060	10817918	2060	-1.32369757189689	10817918	10824433	10821175.5
2061	10817957	2061	-1.32369757189689	10817957	10824435	10821196
2062	10817996	2062	-1.31930061981579	10817996	10824458	10821227
2063	10818078	2063	-1.40507722598821	10818078	10824475	10821276.5
2064	10818271	2064	-1.39780904017108	10818271	10824499	10821385
2065	10818335	2065	-1.3963313759471	10818335	10824500	10821417.5
2066	10818336	2066	-1.32497100610618	10818336	10824786	10821561
2067	10818409	2067	-1.40787637854258	10818409	10824850	10821629.5
2068	10818631	2068	-1.41371495425683	10818631	10825011	10821821
2069	10818706	2069	-1.38451006215527	10818706	10825022	10821864
2070	10818729	2070	-1.47421509272803	10818729	10825025	10821877
2071	10818868	2071	-1.47127177781035	10818868	10825048	10821958
2072	10819029	2072	-1.47273742850405	10819029	10825202	10822115.5
2073	10819031	2073	-1.47857600421831	10819031	10825235	10822133
2074	10819058	2074	-1.53774264082884	10819058	10825334	10822196
2075	10819095	2075	-1.53627699013514	10819095	10825599	10822347
2076	10819115	2076	-1.53775465435912	10819115	10825605	10822360
2077	10819125	2077	-1.46232169775454	10819125	10825635	10822380
2078	10819131	2078	-1.45937838283686	10819131	10825645	10822388
2079	10819251	2079	-1.46377533491797	10819251	10825739	10822495
2080	10819452	2080	-1.46377533491797	10819452	10825747	10822599.5
2081	10819581	2081	-1.46229767069399	10819581	10825920	10822750.5
2082	10819790	2082	-1.46082000647001	10819790	10825954	10822872
2083	10819929	2083	-1.45790071861288	10819929	10826071	10823000
2084	10819986	2084	-1.37983679887781	10819986	10826147	10823066.5
2085	10820012	2085	-1.38278011379549	10820012	10826183	10823097.5
2086	10820145	2086	-1.29574208694406	10820145	10826232	10823188.5
2087	10820262	2087	-1.26627289717642	10820262	10826340	10823301
2088	10820273	2088	-1.26479523295244	10820273	10826362	10823317.5
2089	10820286	2089	-1.27206341876957	10820286	10826426	10823356
2090	10820335	2090	-1.27206341876957	10820335	10826729	10823532
2091	10820429	2091	-1.19927343882577	10820429	10826889	10823659
2092	10820568	2092	-1.19487648674466	10820568	10826933	10823750.5
2093	10820586	2093	-1.2550042057773	10820586	10827052	10823819
2094	10820675	2094	-1.24345920318182	10820675	10827126	10823900.5
2095	10820686	2095	-1.24345920318182	10820686	10827177	10823931.5
2096	10820726	2096	-1.24345920318182	10820726	10827188	10823957
2097	10820763	2097	-1.2464025180995	10820763	10827271	10824017
2098	10820814	2098	-1.27734937209112	10820814	10827322	10824068
2099	10820887	2099	-1.2872725480993	10820887	10827400	10824143.5
2100	10820933	2100	-1.29166950018041	10820933	10827456	10824194.5
2101	10821027	2101	-1.28872618526273	10821027	10827688	10824357.5
2102	10821040	2102	-1.28432923318162	10821040	10827693	10824366.5
2103	10821094	2103	-1.24670285635641	10821094	10827780	10824437
2104	10821223	2104	-1.24818052058039	10821223	10827900	10824561.5
2105	10821322	2105	-1.16254807677128	10821322	10827918	10824620
2106	10821336	2106	-1.13403996942573	10821336	10827919	10824627.5
2107	10821369	2107	-1.19231760479582	10821369	10827944	10824656.5
2108	10821483	2108	-1.10284083129831	10821483	10828027	10824755
2109	10821543	2109	-1.02715559055794	10821543	10828106	10824824.5
2110	10821573	2110	-1.01988740474081	10821573	10828119	10824846
2111	10821728	2111	-1.02135305543451	10821728	10828210	10824969
2112	10821772	2112	-1.02575000751562	10821772	10828270	10825021
2113	10821801	2113	-0.935768665746505	10821801	10828279	10825040
2114	10821847	2114	-0.885780366267028	10821847	10828393	10825120
2115	10822203	2115	-0.801445383727754	10822203	10828580	10825391.5
2116	10822209	2116	-0.749438811161867	10822209	10828595	10825402
2117	10822210	2117	-0.659457469392755	10822210	10828596	10825403
2118	10822272	2118	-0.569476127623643	10822272	10828597	10825434.5
2119	10822292	2119	-0.573152267888175	10822292	10828608	10825450
2120	10822323	2120	-0.547130961309818	10822323	10828812	10825567.5
2121	10822429	2121	-0.539862775492686	10822429	10828846	10825637.5
2122	10822489	2122	-0.539862775492686	10822489	10828936	10825712.5
2123	10822490	2123	-0.538397124798984	10822490	10829007	10825748.5
2124	10822544	2124	-0.477056039208452	10822544	10829065	10825804.5
2125	10822639	2125	-0.508891894440514	10822639	10829109	10825874
2126	10822641	2126	-0.508891894440514	10822641	10829303	10825972
2127	10822658	2127	-0.508891894440514	10822658	10829375	10826016.5
2128	10822812	2128	-0.449665190178601	10822812	10829393	10826102.5
2129	10822821	2129	-0.389309214070721	10822821	10829428	10826124.5
2130	10823037	2130	-0.302211119567909	10823037	10829530	10826283.5
2131	10823057	2131	-0.244582214832738	10823057	10829532	10826294.5
2132	10823089	2132	-0.233806078174941	10823089	10829533	10826311
2133	10823105	2133	-0.146707983672129	10823105	10829535	10826320
2134	10823120	2134	-0.146707983672129	10823120	10829601	10826360.5
2135	10823180	2135	-0.0706983776142951	10823180	10829602	10826391
2136	10823181	2136	-0.101645231605915	10823181	10830039	10826610
2137	10823250	2137	-0.0777503198864541	10823250	10830171	10826710.5
2138	10823347	2138	-0.134550291032564	10823347	10830197	10826772
2139	10823384	2139	-0.13744555182914	10823384	10830229	10826806.5
2140	10823396	2140	-0.140388866746822	10823396	10830356	10826876
2141	10823500	2141	-0.129000040044937	10823500	10830427	10826963.5
2142	10823547	2142	-0.126128806308913	10823547	10830428	10826987.5
2143	10823562	2143	-0.0750592891045744	10823562	10830478	10827020
2144	10823668	2144	-0.0635743541604795	10823668	10830483	10827075.5
2145	10823818	2145	-0.0370244522499666	10823818	10830543	10827180.5
2146	10823824	2146	-0.032663540759688	10823824	10830617	10827220.5
2147	10823902	2147	-0.0601625115620242	10823902	10830912	10827407
2148	10823906	2148	0.0294343972382484	10823906	10830918	10827412
2149	10823912	2149	0.0308760208713983	10823912	10831079	10827495.5
2150	10823915	2150	-0.0462748705626793	10823915	10831108	10827511.5
2151	10823947	2151	0.0401144256538342	10823947	10831208	10827577.5
2152	10823959	2152	0.0415920898778131	10823959	10831256	10827607.5
2153	10824043	2153	0.0106452358861933	10824043	10831264	10827653.5
2154	10824141	2154	0.0106452358861933	10824141	10831296	10827718.5
2155	10824142	2155	-0.0203016181054265	10824142	10831306	10827724
2156	10824216	2156	-0.111376191129678	10824216	10831315	10827765.5
2157	10824226	2157	-0.112853855353657	10824226	10831317	10827771.5
2158	10824306	2158	-0.107063333760504	10824306	10831343	10827824.5
2159	10824433	2159	-0.167191052793135	10824433	10831344	10827888.5
2160	10824435	2160	-0.171588004874243	10824435	10831408	10827921.5
2161	10824458	2161	-0.168644689956562	10824458	10831452	10827955
2162	10824475	2162	-0.173041642037669	10824475	10831624	10828049.5
2163	10824499	2163	-0.177438594118777	10824499	10831692	10828095.5
2164	10824500	2164	-0.17886820422165	10824500	10831805	10828152.5
2165	10824786	2165	-0.12206823307554	10824786	10831841	10828313.5
2166	10824850	2166	-0.200696788733597	10824850	10831884	10828367
2167	10825011	2167	-0.117611213343052	10825011	10831952	10828481.5
2168	10825022	2168	-0.116133549119073	10825022	10832067	10828544.5
2169	10825025	2169	-0.148281756138318	10825025	10832116	10828570.5
2170	10825048	2170	-0.149759420362297	10825048	10832154	10828601
2171	10825202	2171	-0.0729809483667832	10825202	10832317	10828759.5
2172	10825235	2172	-0.0729809483667832	10825235	10832343	10828789
2173	10825334	2173	-0.0729809483667832	10825334	10832486	10828910
2174	10825599	2174	0.0153184991636545	10825599	10832608	10829103.5
2175	10825605	2175	0.101936052455417	10825605	10832618	10829111.5
2176	10825635	2176	0.141040093504611	10825635	10832680	10829157.5
2177	10825645	2177	0.0597685611857792	10825645	10832696	10829170.5
2178	10825739	2178	0.14789981929235	10825739	10832730	10829234.5
2179	10825747	2179	0.150843134210031	10825747	10832821	10829284
2180	10825920	2180	0.181789988201651	10825920	10832934	10829427
2181	10825954	2181	0.258940879635728	10825954	10832979	10829466.5
2182	10826071	2182	0.26040653032943	10826071	10833050	10829560.5
2183	10826147	2183	0.344849634641192	10826147	10833134	10829640.5
2184	10826183	2184	0.297732568897739	10826183	10833337	10829760
2185	10826232	2185	0.38880714192199	10826232	10833383	10829807.5
2186	10826340	2186	0.298825800152878	10826340	10833494	10829917
2187	10826362	2187	0.346507501819314	10826362	10833516	10829939
2188	10826426	2188	0.423658393253392	10826426	10833608	10830017
2189	10826729	2189	0.423658393253392	10826729	10833778	10830253.5
2190	10826889	2190	0.425124043947094	10826889	10833899	10830394
2191	10826933	2191	0.425124043947094	10826933	10833905	10830419
2192	10827052	2192	0.509302850592778	10827052	10833918	10830485
2193	10827126	2193	0.478355996601158	10827126	10833968	10830547
2194	10827177	2194	0.388182438347626	10827177	10834033	10830605
